60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:00:b0,38:17:c3:1f:00:b1,38:17:c3:1f:00:a1,b4:5d:50:e1:96:40,b4:5d:50:e1:96:42,38:17:c3:1f:00:a2,20:a6:cd:42:0a:d2,38:17:c3:1f:14:10,38:17:c3:1f:00:a0,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:c3,38:17:c3:1f:14:11,38:17:c3:1f:14:12,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,44:48:c1:91:d0:11,38:17:c3:1f:14:00,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,44:48:c1:91:d0:12,44:48:c1:91:d0:14,44:48:c1:91:d0:02,38:17:c3:1f:14:01,38:17:c3:1f:14:02,44:48:c1:91:d0:01,44:48:c1:91:d0:10,44:48:c1:91:d0:00,9c:d6:43:60:92:e0,38:17:c3:1f:09:91,38:17:c3:1f:09:92,38:17:c3:1f:19:d0,38:17:c3:1f:19:d2,38:17:c3:1f:09:90,38:17:c3:1f:19:d1,38:17:c3:1f:09:83,38:17:c3:1f:09:93,38:17:c3:1f:09:82,38:17:c3:19:45:b1,38:17:c3:19:45:b2,38:17:c3:19:45:b0,44:48:c1:91:95:a2,38:17:c3:24:47:50,44:48:c1:91:95:b2,44:48:c1:91:95:b3,44:48:c1:91:95:b0,38:17:c3:1f:00:b2,72:32:b1:3e:1a:b8,b4:5d:50:e1:96:43,b4:5d:50:e1:96:41,38:17:c3:1f:09:80,38:17:c3:1f:09:81,38:17:c3:24:47:51,a8:bd:27:4c:aa:81,38:17:c3:24:47:52,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:93,38:17:c3:19:45:a0,38:17:c3:19:45:a1,20:a6:cd:42:13:f2,44:48:c1:91:95:b1,44:48:c1:91:aa:30,38:17:c3:1a:cf:d0,44:48:c1:91:d0:04,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:83,44:48:c1:91:95:a0,86:0d:8e:aa:25:a4,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:91,ac:e2:d3:c4:08:e6,20:a6:cd:42:13:f1,38:17:c3:19:45:a2,20:a6:cd:42:13:f0,38:17:c3:22:5e:f0,44:48:c1:91:95:a1,44:48:c1:91:95:a3,72:32:b1:3e:1a:b7,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,38:17:c3:19:d7:70,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,38:17:c3:19:d7:61,38:17:c3:19:d7:60,38:17:c3:19:d7:62,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:25:f0,80:8d:b7:55:25:e3,80:8d:b7:55:35:03,80:8d:b7:55:3a:50,80:8d:b7:55:25:e0,80:8d:b7:55:25:f3,80:8d:b7:55:25:e2,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:25:e1,02:54:af:fe:54:11,80:8d:b7:55:25:f2,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:25:f1,80:8d:b7:55:35:12,66:2a:2f:53:7c:99,80:8d:b7:55:35:11,80:8d:b7:55:39:d0,ea:9e:b4:53:24:54,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:35:02,b0:be:76:f8:30:5e,80:8d:b7:55:35:00,80:8d:b7:55:35:01,38:17:c3:19:36:30,38:17:c3:1e:ff:10,38:17:c3:19:71:90,80:8d:b7:55:39:d1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,20:a6:cd:50:24:a2,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:19:71:81,38:17:c3:19:71:82,20:a6:cd:50:24:b0,80:8d:b7:55:39:d2,38:17:c3:19:71:80,38:17:c3:1e:ff:00,38:17:c3:1f:22:30,20:a6:cd:50:24:a1,68:ff:7b:e4:af:38,80:8d:b7:55:29:c1,20:a6:cd:50:24:a0,38:17:c3:19:71:91,38:17:c3:19:71:92,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,80:8d:b7:55:29:c2,00:4e:35:df:06:50,80:8d:b7:55:29:d0,80:8d:b7:55:39:c2,80:8d:b7:55:29:c0,00:4e:35:df:06:40,00:4e:35:df:06:52,00:4e:35:df:06:51,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:10,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,x,y,label
-63,-66,-100,-64,-68,-100,-78,-69,-72,-83,-100,-71,-72,-71,-100,-83,-84,-80,-80,-79,-79,-76,-100,-78,-78,-78,-76,-76,-74,-100,-87,-74,-77,-80,-82,-86,-86,-89,-100,-86,-100,-87,-85,-100,-86,-86,-86,-84,-83,-89,-89,-88,-64,-100,-76,-100,-100,-100,-84,-70,-84,-86,-85,-82,-82,-100,-89,-93,-100,-100,-100,-70,-71,-100,-100,-86,-86,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,243,1
-64,-100,-66,-66,-100,-100,-100,-72,-71,-83,-100,-71,-72,-70,-82,-82,-81,-78,-77,-79,-78,-76,-100,-78,-78,-78,-76,-76,-100,-86,-100,-100,-77,-100,-100,-85,-87,-100,-100,-87,-100,-85,-86,-90,-87,-85,-86,-100,-81,-89,-88,-90,-65,-100,-75,-100,-100,-100,-82,-85,-82,-86,-86,-100,-100,-100,-88,-100,-100,-100,-100,-84,-82,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,243,1
-67,-66,-64,-64,-75,-87,-86,-75,-100,-79,-75,-100,-100,-100,-100,-78,-79,-85,-84,-84,-84,-82,-81,-100,-85,-100,-81,-82,-100,-82,-82,-81,-82,-100,-100,-88,-88,-90,-89,-88,-90,-100,-87,-100,-86,-86,-87,-90,-100,-91,-93,-100,-65,-100,-82,-86,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-68,-65,-66,-65,-73,-100,-100,-73,-100,-78,-73,-100,-100,-100,-100,-77,-78,-84,-84,-83,-84,-82,-81,-84,-84,-84,-81,-81,-80,-82,-81,-100,-81,-100,-100,-86,-87,-89,-89,-88,-100,-100,-87,-89,-100,-86,-100,-100,-87,-100,-100,-100,-66,-100,-80,-100,-100,-100,-87,-87,-87,-100,-92,-100,-100,-100,-100,-100,-100,-100,-86,-86,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-68,-100,-64,-64,-73,-100,-100,-75,-82,-77,-72,-82,-82,-82,-100,-77,-77,-100,-100,-83,-82,-82,-82,-100,-100,-100,-82,-82,-100,-89,-82,-82,-81,-87,-83,-89,-87,-90,-100,-88,-100,-100,-88,-100,-100,-86,-100,-100,-88,-91,-93,-100,-64,-100,-79,-85,-100,-100,-88,-100,-87,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-71,-61,-66,-66,-72,-100,-100,-72,-83,-78,-72,-82,-83,-83,-83,-78,-78,-82,-88,-83,-84,-84,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-84,-100,-100,-87,-87,-88,-88,-87,-88,-100,-88,-100,-100,-100,-100,-100,-90,-92,-91,-100,-66,-100,-100,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-69,-65,-69,-67,-71,-88,-100,-71,-84,-83,-71,-82,-83,-83,-100,-82,-82,-83,-100,-82,-82,-77,-78,-84,-84,-84,-78,-78,-83,-78,-78,-100,-77,-84,-86,-100,-100,-87,-87,-100,-87,-86,-100,-85,-84,-85,-86,-100,-100,-100,-100,-100,-67,-72,-100,-87,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-70,-67,-65,-67,-72,-100,-100,-72,-83,-78,-72,-83,-83,-82,-82,-78,-78,-88,-100,-100,-83,-79,-79,-82,-100,-85,-80,-81,-81,-100,-100,-82,-81,-100,-100,-89,-88,-100,-100,-89,-100,-87,-87,-87,-100,-100,-100,-100,-92,-100,-100,-100,-68,-65,-100,-100,-88,-87,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-68,-61,-62,-62,-71,-82,-100,-69,-80,-100,-69,-81,-80,-79,-83,-100,-100,-85,-85,-85,-85,-81,-79,-85,-84,-83,-81,-81,-86,-80,-100,-100,-80,-100,-100,-89,-89,-92,-100,-88,-100,-100,-89,-100,-88,-87,-87,-100,-87,-91,-92,-100,-62,-100,-83,-100,-100,-100,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-68,-70,-64,-65,-100,-82,-81,-70,-81,-79,-71,-82,-82,-81,-82,-78,-78,-85,-85,-85,-87,-80,-80,-83,-83,-83,-79,-80,-84,-80,-100,-84,-80,-85,-100,-100,-87,-90,-89,-100,-90,-100,-100,-100,-87,-87,-87,-100,-92,-100,-90,-100,-64,-100,-100,-100,-100,-100,-89,-85,-88,-89,-100,-100,-100,-100,-100,-100,-100,-80,-100,-84,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-71,-66,-63,-63,-71,-100,-86,-70,-83,-74,-71,-83,-83,-84,-100,-76,-75,-100,-100,-100,-88,-83,-78,-100,-100,-100,-84,-84,-100,-78,-100,-100,-83,-100,-100,-90,-90,-100,-100,-91,-100,-88,-91,-89,-100,-100,-100,-100,-87,-91,-91,-91,-63,-100,-81,-100,-100,-90,-87,-85,-88,-91,-91,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-66,-62,-61,-61,-72,-85,-100,-72,-79,-76,-72,-80,-79,-79,-82,-76,-76,-86,-85,-86,-86,-80,-100,-100,-100,-86,-81,-81,-86,-100,-80,-85,-82,-85,-100,-88,-88,-100,-100,-87,-100,-100,-88,-90,-85,-85,-85,-100,-88,-92,-92,-100,-61,-64,-100,-85,-90,-100,-89,-83,-100,-87,-89,-86,-86,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-89,-87,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-68,-100,-64,-64,-71,-100,-82,-71,-79,-76,-71,-80,-79,-81,-83,-77,-77,-84,-84,-84,-84,-81,-80,-85,-84,-87,-81,-81,-100,-100,-100,-100,-82,-100,-100,-88,-89,-91,-100,-100,-100,-100,-88,-100,-86,-86,-86,-100,-86,-92,-90,-100,-63,-100,-83,-82,-100,-100,-87,-100,-87,-89,-89,-100,-100,-100,-94,-100,-100,-100,-100,-100,-84,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-69,-61,-65,-66,-70,-83,-82,-70,-81,-78,-69,-81,-82,-81,-83,-77,-78,-84,-84,-84,-83,-80,-81,-100,-86,-85,-81,-80,-87,-100,-100,-86,-81,-100,-82,-100,-89,-90,-89,-100,-90,-86,-90,-90,-88,-88,-88,-100,-92,-92,-92,-100,-65,-100,-83,-82,-90,-100,-89,-84,-88,-89,-89,-100,-100,-100,-100,-100,-100,-79,-85,-84,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-68,-69,-63,-62,-70,-100,-100,-69,-84,-74,-82,-85,-83,-85,-79,-74,-74,-84,-83,-83,-83,-81,-100,-85,-100,-85,-82,-81,-79,-100,-100,-79,-82,-100,-100,-100,-100,-87,-87,-100,-87,-100,-94,-100,-82,-82,-82,-87,-89,-100,-92,-100,-63,-72,-83,-100,-100,-100,-87,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-78,-86,-86,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-69,-70,-62,-62,-70,-100,-84,-73,-85,-76,-70,-85,-86,-86,-81,-76,-77,-83,-82,-82,-83,-84,-79,-86,-86,-86,-84,-84,-81,-100,-100,-100,-84,-100,-82,-92,-92,-87,-87,-100,-87,-100,-91,-100,-83,-82,-83,-100,-90,-89,-90,-100,-62,-100,-81,-100,-100,-100,-88,-85,-100,-92,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-68,-66,-63,-62,-69,-84,-100,-70,-84,-77,-70,-85,-84,-84,-81,-76,-76,-100,-100,-100,-84,-85,-79,-85,-86,-86,-85,-85,-100,-79,-100,-82,-85,-83,-83,-100,-91,-87,-86,-100,-87,-100,-90,-88,-100,-100,-100,-100,-89,-100,-89,-100,-62,-100,-100,-100,-89,-100,-88,-86,-88,-91,-92,-83,-83,-100,-100,-100,-100,-77,-86,-85,-83,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-68,-100,-63,-62,-70,-100,-100,-70,-84,-73,-70,-84,-84,-85,-85,-73,-73,-100,-100,-100,-83,-82,-100,-100,-100,-100,-83,-82,-100,-80,-83,-100,-83,-100,-100,-100,-100,-89,-88,-100,-88,-100,-92,-100,-100,-100,-100,-100,-91,-90,-91,-100,-62,-100,-81,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-68,-100,-62,-62,-100,-100,-100,-70,-84,-74,-70,-84,-85,-85,-100,-74,-73,-83,-82,-83,-83,-84,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-83,-81,-100,-100,-100,-88,-87,-100,-88,-100,-100,-100,-83,-83,-82,-100,-89,-100,-100,-100,-61,-100,-100,-100,-100,-100,-88,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-83,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-84,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-69,-67,-63,-62,-70,-84,-84,-70,-86,-74,-70,-85,-84,-84,-81,-74,-75,-84,-84,-83,-83,-100,-78,-86,-86,-86,-100,-100,-81,-77,-78,-81,-100,-81,-100,-100,-100,-87,-88,-100,-87,-100,-93,-90,-83,-82,-83,-86,-88,-90,-90,-100,-62,-100,-100,-84,-100,-100,-87,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-78,-86,-86,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-70,-63,-60,-61,-71,-100,-100,-71,-78,-74,-70,-78,-78,-77,-100,-74,-74,-100,-100,-87,-86,-100,-100,-100,-100,-100,-87,-85,-83,-100,-100,-100,-86,-100,-100,-100,-100,-89,-86,-100,-88,-100,-100,-100,-100,-88,-100,-100,-89,-92,-92,-100,-61,-100,-80,-100,-100,-100,-88,-100,-88,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,175,5
