60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,b4:5d:50:e1:96:42,b4:5d:50:e1:96:43,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d0,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,20:a6:cd:42:0a:d1,b4:5d:50:e1:96:52,20:a6:cd:42:0a:d3,38:17:c3:1f:14:02,20:a6:cd:42:0a:c3,38:17:c3:1f:14:01,38:17:c3:19:45:a1,20:a6:cd:42:0a:c1,44:48:c1:91:d0:04,38:17:c3:19:45:a2,38:17:c3:19:45:b2,38:17:c3:19:45:b1,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:10,20:a6:cd:42:0a:c0,38:17:c3:1f:09:81,38:17:c3:1f:09:82,38:17:c3:1f:09:83,44:48:c1:91:95:a3,38:17:c3:1f:14:11,38:17:c3:1f:14:12,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,44:48:c1:91:95:b3,38:17:c3:1f:09:93,38:17:c3:24:47:51,a8:bd:27:4c:aa:93,38:17:c3:1f:00:a0,38:17:c3:1f:00:b0,b4:5d:50:e1:96:50,20:a6:cd:42:0a:d2,9c:d6:43:60:92:e0,38:17:c3:1f:14:00,38:17:c3:19:45:b0,44:48:c1:91:d0:11,20:a6:cd:42:0a:c2,38:17:c3:1f:09:80,38:17:c3:1f:14:10,38:17:c3:1f:19:d0,38:17:c3:1f:19:c0,38:17:c3:24:47:50,a8:bd:27:4c:aa:90,66:2a:2f:53:7c:99,b4:5d:50:e1:96:41,44:48:c1:91:d0:02,44:48:c1:91:95:a1,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,44:48:c1:91:95:a0,38:17:c3:1f:09:92,44:48:c1:91:95:b0,44:48:c1:91:95:b1,38:17:c3:1f:09:91,b4:5d:50:e1:96:40,44:48:c1:91:d0:01,44:48:c1:91:95:a2,a8:bd:27:4c:aa:80,44:48:c1:91:95:b2,38:17:c3:1f:09:90,44:48:c1:91:d0:00,20:a6:cd:42:13:e2,38:17:c3:1f:19:c2,38:17:c3:1f:19:c1,44:48:c1:91:aa:22,44:48:c1:91:aa:21,38:17:c3:19:45:a0,38:17:c3:24:47:52,ac:e2:d3:c4:08:e6,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,38:17:c3:19:d7:61,20:a6:cd:42:0b:f3,38:17:c3:19:d7:60,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:91,20:a6:cd:42:0b:f0,38:17:c3:19:d7:62,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:f1,38:17:c3:19:d7:70,20:a6:cd:42:0b:f2,80:8d:b7:55:25:e3,80:8d:b7:55:35:03,80:8d:b7:55:25:f3,80:8d:b7:55:35:10,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:25:f0,b0:be:76:f8:30:5e,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:35:01,80:8d:b7:55:3a:50,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:00,80:8d:b7:55:35:02,80:8d:b7:55:3a:51,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:19:36:20,ea:9e:b4:53:24:54,20:a6:cd:50:24:a2,80:8d:b7:55:3a:52,80:8d:b7:55:3a:40,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:1e:ff:10,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,80:8d:b7:55:39:d0,38:17:c3:1e:ff:02,38:17:c3:1e:ff:11,80:8d:b7:55:39:c0,38:17:c3:1e:ff:12,38:17:c3:1e:ff:01,38:17:c3:1e:ff:00,80:8d:b7:55:29:d0,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,80:8d:b7:55:29:c2,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,20:a6:cd:50:24:a0,80:8d:b7:55:29:c1,20:a6:cd:50:24:b0,20:a6:cd:50:24:a1,00:4e:35:df:06:42,00:4e:35:df:06:52,00:4e:35:df:06:40,00:4e:35:df:06:41,20:a6:cd:50:24:b1,80:8d:b7:55:29:c0,38:17:c3:1f:0e:10,20:a6:cd:50:24:b2,38:17:c3:1f:22:30,38:17:c3:1f:22:21,38:17:c3:1f:22:31,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:22:32,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,80:8d:b7:55:4d:01,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,x,y,timestamp
-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-84,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-44,-100,-100,-100,-100,-100,-52,-100,-52,-100,-100,-100,-52,-67,-67,-100,-67,-100,-76,-78,-83,-100,-100,-79,-83,-83,-83,-100,-78,-77,-100,-78,-100,-100,-100,-100,-79,-78,-100,-100,-100,-100,-85,-71,-100,-77,-100,-100,-100,-76,-100,-79,-100,-72,-100,-80,-100,-71,-72,-100,-100,-100,-72,-100,-100,-71,-71,-86,-71,-100,-100,-100,-100,-87,-72,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,677,699,9738787334734
-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-84,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-84,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-47,-100,-100,-100,-100,-100,-51,-100,-51,-100,-100,-100,-51,-67,-66,-100,-67,-100,-79,-78,-83,-87,-100,-79,-83,-83,-83,-84,-78,-78,-100,-78,-86,-87,-87,-86,-78,-78,-85,-100,-100,-100,-82,-69,-85,-77,-100,-100,-100,-78,-100,-79,-100,-72,-78,-80,-78,-71,-72,-100,-100,-100,-72,-100,-100,-69,-72,-86,-69,-100,-100,-100,-100,-86,-71,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,677,699,9742256220118
-100,-100,-74,-74,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-84,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-84,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-44,-100,-100,-100,-100,-100,-53,-100,-53,-100,-100,-100,-53,-65,-65,-100,-65,-100,-80,-81,-83,-88,-81,-81,-83,-83,-84,-84,-78,-78,-80,-80,-87,-88,-87,-88,-79,-78,-87,-100,-100,-100,-83,-71,-85,-77,-100,-100,-100,-78,-82,-79,-100,-71,-78,-80,-78,-71,-72,-78,-78,-78,-73,-100,-100,-71,-72,-87,-71,-100,-100,-100,-100,-87,-71,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,677,699,9745752521734
-100,-100,-74,-75,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-82,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-43,-100,-100,-100,-100,-100,-51,-100,-51,-100,-100,-100,-51,-64,-64,-100,-64,-100,-80,-81,-84,-88,-80,-80,-84,-84,-84,-86,-78,-78,-80,-80,-87,-88,-87,-88,-79,-78,-87,-100,-100,-100,-84,-71,-100,-78,-100,-100,-100,-79,-82,-100,-100,-71,-79,-100,-79,-71,-71,-78,-78,-78,-72,-100,-100,-71,-72,-84,-72,-100,-100,-100,-100,-84,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,677,699,9749380338811
-100,-100,-100,-81,-100,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-45,-100,-100,-100,-100,-100,-50,-100,-50,-100,-100,-100,-50,-66,-66,-100,-66,-100,-78,-81,-84,-88,-81,-81,-84,-84,-84,-86,-78,-78,-81,-80,-86,-88,-88,-88,-100,-81,-86,-100,-100,-100,-84,-71,-86,-78,-100,-100,-100,-77,-100,-81,-100,-72,-78,-100,-78,-73,-73,-80,-80,-80,-72,-100,-100,-70,-73,-87,-72,-100,-100,-100,-100,-87,-73,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,677,699,9753116465427
-100,-100,-100,-81,-100,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-52,-100,-52,-100,-100,-100,-51,-67,-67,-100,-67,-100,-77,-81,-84,-86,-81,-81,-83,-83,-84,-100,-100,-100,-81,-80,-86,-88,-88,-88,-82,-81,-88,-100,-100,-100,-100,-70,-86,-100,-100,-100,-100,-80,-82,-81,-100,-74,-78,-82,-80,-74,-74,-78,-76,-76,-72,-100,-100,-70,-71,-82,-70,-100,-100,-100,-100,-87,-72,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,677,699,9756756304581
-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-56,-100,-57,-100,-100,-100,-56,-70,-70,-100,-70,-100,-100,-100,-85,-100,-78,-100,-85,-85,-85,-100,-78,-77,-78,-100,-87,-100,-89,-100,-100,-100,-86,-100,-100,-100,-81,-71,-87,-100,-100,-100,-100,-100,-83,-84,-87,-71,-100,-84,-100,-72,-71,-100,-100,-100,-73,-87,-87,-72,-73,-84,-72,-100,-100,-100,-100,-84,-72,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,695,699,9796245628814
-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-57,-100,-57,-100,-100,-100,-57,-67,-67,-100,-67,-100,-75,-80,-86,-100,-76,-77,-86,-87,-86,-83,-78,-78,-76,-77,-87,-100,-89,-100,-77,-77,-87,-100,-100,-100,-82,-71,-87,-100,-100,-100,-100,-81,-83,-84,-88,-70,-81,-84,-81,-70,-71,-75,-76,-76,-74,-87,-87,-71,-74,-84,-71,-100,-100,-100,-100,-85,-75,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,695,699,9799782105968
-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-59,-100,-59,-100,-100,-100,-59,-69,-68,-100,-69,-100,-79,-79,-85,-88,-77,-77,-84,-87,-84,-81,-78,-78,-76,-77,-87,-100,-88,-89,-78,-77,-86,-100,-100,-100,-82,-68,-86,-77,-100,-100,-100,-81,-83,-84,-88,-70,-81,-84,-81,-70,-71,-75,-76,-76,-74,-87,-87,-68,-74,-83,-71,-100,-100,-100,-100,-83,-75,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,695,699,9803202374507
-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-60,-100,-58,-100,-100,-100,-60,-70,-70,-100,-70,-100,-79,-79,-82,-89,-79,-78,-82,-82,-82,-81,-77,-77,-100,-100,-87,-89,-89,-89,-78,-77,-86,-100,-100,-100,-82,-69,-87,-78,-100,-100,-100,-100,-85,-85,-100,-70,-80,-100,-80,-100,-70,-75,-75,-75,-75,-100,-100,-69,-75,-82,-69,-100,-100,-100,-100,-83,-75,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,695,699,9806865839507
-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-59,-100,-59,-100,-100,-100,-59,-67,-67,-100,-67,-100,-79,-100,-82,-90,-79,-77,-82,-82,-82,-80,-79,-78,-100,-100,-87,-89,-89,-89,-100,-77,-100,-100,-100,-100,-81,-70,-87,-78,-100,-100,-100,-81,-85,-85,-88,-70,-81,-100,-81,-70,-70,-75,-75,-75,-75,-88,-87,-70,-69,-83,-69,-100,-100,-100,-100,-82,-75,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,695,699,9810513629122
-100,-100,-82,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-58,-100,-58,-100,-100,-100,-58,-68,-68,-100,-68,-100,-100,-100,-83,-100,-78,-78,-83,-83,-83,-87,-77,-100,-100,-76,-100,-88,-88,-88,-76,-76,-100,-100,-100,-100,-100,-69,-100,-77,-100,-100,-100,-80,-100,-100,-88,-71,-80,-100,-79,-71,-71,-75,-75,-75,-73,-100,-100,-69,-100,-83,-69,-100,-100,-100,-100,-82,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,695,699,9823253656508
-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-63,-100,-63,-100,-100,-100,-63,-65,-65,-100,-65,-100,-74,-100,-84,-87,-72,-72,-83,-84,-84,-100,-78,-78,-72,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-81,-65,-100,-76,-100,-100,-100,-76,-100,-100,-90,-71,-100,-100,-77,-71,-71,-74,-73,-73,-75,-88,-88,-65,-74,-82,-65,-100,-100,-100,-100,-81,-74,-90,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,712,699,9858423671433
-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-44,-100,-100,-100,-100,-100,-60,-100,-60,-100,-100,-100,-60,-63,-64,-100,-63,-100,-74,-82,-84,-87,-72,-72,-85,-84,-85,-79,-76,-78,-72,-77,-100,-87,-87,-86,-78,-78,-100,-100,-100,-100,-81,-65,-100,-76,-100,-100,-100,-78,-100,-100,-87,-71,-100,-100,-78,-71,-70,-74,-73,-73,-72,-88,-88,-63,-71,-83,-63,-100,-100,-100,-100,-84,-71,-90,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,712,699,9862009171972
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-53,-100,-100,-100,-100,-100,-61,-100,-62,-100,-100,-100,-62,-63,-63,-100,-63,-100,-75,-81,-83,-88,-72,-72,-84,-84,-84,-79,-78,-79,-72,-77,-100,-87,-86,-100,-79,-78,-100,-100,-100,-100,-80,-65,-100,-79,-100,-100,-100,-79,-100,-100,-87,-71,-79,-100,-79,-71,-70,-72,-73,-72,-73,-88,-88,-65,-72,-82,-65,-100,-100,-100,-100,-82,-73,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,712,699,9865593821049
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-45,-100,-100,-100,-100,-100,-62,-100,-62,-100,-100,-100,-62,-63,-63,-100,-63,-100,-75,-81,-83,-87,-72,-71,-83,-84,-84,-100,-78,-78,-72,-100,-88,-87,-86,-88,-79,-100,-87,-100,-100,-100,-80,-65,-87,-77,-100,-100,-100,-79,-82,-83,-87,-71,-79,-83,-79,-71,-71,-72,-73,-72,-72,-88,-88,-65,-72,-83,-65,-100,-100,-100,-100,-83,-73,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,712,699,9869199081972
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-45,-100,-100,-100,-100,-100,-62,-100,-62,-100,-100,-100,-62,-63,-63,-100,-63,-100,-75,-81,-83,-87,-72,-71,-83,-83,-83,-80,-78,-78,-72,-100,-87,-86,-87,-87,-79,-78,-88,-100,-100,-100,-80,-64,-88,-78,-100,-100,-100,-79,-82,-83,-88,-71,-78,-83,-78,-71,-71,-73,-73,-73,-72,-100,-100,-64,-72,-84,-64,-100,-100,-100,-100,-84,-73,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,712,699,9872940971357
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-62,-100,-62,-100,-100,-100,-62,-64,-64,-100,-64,-100,-71,-82,-83,-87,-72,-100,-83,-84,-83,-79,-78,-77,-100,-78,-88,-86,-85,-87,-78,-79,-88,-100,-100,-100,-80,-64,-88,-78,-100,-100,-100,-78,-100,-100,-88,-71,-78,-100,-78,-71,-71,-73,-73,-73,-72,-100,-100,-65,-72,-84,-65,-100,-100,-100,-100,-84,-72,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,712,699,9876508936819
-100,-100,-80,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-59,-100,-58,-100,-100,-100,-57,-68,-68,-100,-68,-100,-73,-78,-87,-87,-75,-100,-86,-86,-86,-100,-80,-100,-100,-79,-90,-87,-86,-87,-79,-79,-100,-100,-100,-100,-82,-70,-100,-81,-100,-100,-100,-80,-100,-100,-100,-69,-80,-100,-80,-69,-69,-74,-74,-74,-73,-100,-100,-69,-73,-87,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,729,699,9916948277052
-100,-100,-80,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-60,-100,-60,-100,-100,-100,-60,-71,-71,-100,-71,-100,-75,-78,-82,-88,-76,-76,-82,-82,-82,-100,-78,-78,-100,-78,-90,-88,-87,-87,-79,-78,-100,-100,-100,-100,-78,-70,-100,-78,-100,-100,-100,-82,-82,-82,-100,-70,-83,-82,-82,-69,-69,-76,-76,-76,-73,-100,-100,-70,-73,-86,-69,-100,-100,-100,-100,-86,-73,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,729,699,9920427456744
-100,-100,-80,-80,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-58,-100,-58,-100,-100,-100,-58,-71,-71,-100,-71,-100,-73,-78,-83,-88,-77,-78,-82,-82,-82,-100,-76,-76,-77,-78,-90,-87,-88,-87,-81,-80,-100,-100,-100,-100,-79,-71,-100,-76,-100,-100,-100,-81,-82,-82,-100,-72,-81,-82,-81,-71,-72,-76,-76,-76,-73,-100,-100,-71,-73,-88,-71,-100,-100,-100,-100,-86,-73,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,729,699,9923878876591
-100,-100,-79,-79,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-57,-100,-58,-100,-100,-100,-58,-72,-72,-100,-72,-100,-75,-74,-82,-87,-77,-78,-82,-82,-82,-86,-76,-76,-77,-78,-100,-87,-87,-88,-79,-79,-100,-100,-100,-100,-79,-71,-100,-76,-100,-100,-100,-83,-100,-100,-100,-71,-82,-100,-82,-72,-72,-78,-78,-78,-74,-100,-100,-71,-74,-86,-71,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,729,699,9927472206129
