38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,b0:be:76:f8:30:5e,80:8d:b7:55:35:12,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,38:17:c3:1f:01:81,38:17:c3:1f:01:91,44:48:c1:a5:82:31,38:17:c3:1f:01:92,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:3a:42,44:48:c1:a5:82:32,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e3,38:17:c3:19:d7:61,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:62,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,b4:5d:50:e1:92:23,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:35:10,80:8d:b7:55:39:d0,80:8d:b7:55:39:c0,38:17:c3:1f:01:80,38:17:c3:1f:01:90,44:48:c1:a5:82:30,80:8d:b7:55:35:00,80:8d:b7:55:25:f0,38:17:c3:19:d7:60,38:17:c3:19:45:b0,38:17:c3:19:d7:70,66:2a:2f:53:7c:99,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,b4:5d:50:e1:92:33,80:8d:b7:55:25:e0,00:4e:35:df:06:42,20:a6:cd:50:24:b0,38:17:c3:1f:01:82,44:48:c1:a5:82:22,44:48:c1:a5:82:21,80:8d:b7:55:3a:41,00:4e:35:df:06:41,00:4e:35:df:06:40,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,38:17:c3:19:45:b1,00:4e:35:df:06:51,44:48:c1:a5:82:20,80:8d:b7:55:3a:40,80:8d:b7:55:3a:50,20:a6:cd:50:24:a0,00:4e:35:df:06:52,80:8d:b7:55:35:03,38:17:c3:19:45:b2,38:17:c3:19:45:a2,38:17:c3:19:45:a1,38:17:c3:19:d7:72,38:17:c3:19:55:52,38:17:c3:19:55:51,38:17:c3:19:d7:71,38:17:c3:19:45:a0,38:17:c3:19:55:50,00:4e:35:df:06:50,b4:5d:50:e1:92:31,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,38:17:c3:1e:ff:00,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,60:32:b1:3e:1a:b8,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,b4:5d:50:e1:96:43,38:17:c3:1e:ff:10,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:19:55:40,b4:5d:50:e1:92:22,00:4e:35:de:e1:12,b4:5d:50:e1:92:21,a8:bd:27:4c:bd:30,60:32:b1:3e:1a:b7,b4:5d:50:e1:92:20,00:4e:35:de:e1:11,00:4e:35:de:e1:10,b4:5d:50:e1:96:53,20:a6:cd:42:0b:e3,b4:5d:50:e1:96:50,00:4e:35:de:e1:02,38:17:c3:1f:08:41,38:17:c3:1f:08:42,00:4e:35:de:e1:01,00:4e:35:de:e1:00,38:17:c3:1f:08:40,38:17:c3:1f:22:21,a8:bd:27:4c:bd:20,38:17:c3:1f:22:22,a8:bd:27:4c:bd:32,38:17:c3:1f:22:20,a8:bd:27:4c:bd:31,38:17:c3:1f:22:30,00:4e:35:de:d7:52,00:4e:35:de:d7:53,38:17:c3:19:71:81,00:4e:35:de:d7:51,00:4e:35:de:d7:50,9c:d6:43:60:92:e0,38:17:c3:19:71:80,38:17:c3:19:71:90,38:17:c3:19:71:91,38:17:c3:19:71:92,a8:bd:27:4c:bd:22,38:17:c3:1f:08:50,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:19:71:82,38:17:c3:1f:08:52,38:17:c3:1f:08:51,a8:bd:27:4c:bd:21,00:4e:35:de:d7:42,00:4e:35:df:0e:12,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,00:4e:35:df:0e:10,00:4e:35:df:0e:11,00:4e:35:df:0e:01,00:4e:35:df:0e:00,00:4e:35:df:0e:02,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b2,64:e5:99:c3:13:3c,38:17:c3:1e:fc:b1,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:1f:0f:90,38:17:c3:24:4f:01,38:17:c3:24:4f:02,38:17:c3:24:4f:00,00:4e:35:df:27:01,00:4e:35:df:27:00,00:4e:35:df:27:02,00:4e:35:de:d7:43,38:17:c3:1b:08:a2,38:17:c3:1b:08:a1,38:17:c3:1b:08:a0,38:17:c3:1b:08:b0,00:4e:35:de:d7:40,00:4e:35:de:d7:41,x,y,label
-53,-53,-37,-51,-55,-55,-71,-67,-67,-67,-66,-66,-70,-70,-68,-72,-76,-72,-63,-64,-75,-76,-81,-81,-81,-70,-70,-74,-78,-79,-79,-85,-85,-100,-53,-55,-67,-66,-69,-68,-72,-76,-64,-81,-100,-82,-82,-100,-84,-100,-86,-70,-100,-85,-68,-77,-77,-75,-100,-100,-83,-83,-82,-87,-77,-75,-83,-100,-87,-65,-82,-82,-83,-81,-85,-84,-81,-100,-85,-87,-86,-83,-100,-100,-86,-86,-100,-87,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,274.2,1
-53,-53,-36,-50,-54,-54,-70,-67,-67,-67,-65,-65,-70,-71,-68,-73,-76,-73,-64,-64,-75,-76,-80,-81,-81,-70,-70,-74,-78,-78,-78,-85,-85,-100,-53,-54,-67,-65,-71,-68,-73,-76,-63,-81,-100,-82,-82,-100,-84,-100,-87,-71,-100,-85,-68,-77,-77,-75,-100,-100,-83,-83,-82,-87,-79,-74,-83,-100,-87,-63,-82,-82,-82,-81,-85,-84,-81,-100,-85,-87,-86,-100,-100,-100,-86,-86,-100,-87,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,274.2,1
-53,-53,-32,-47,-54,-54,-66,-67,-67,-67,-69,-69,-64,-64,-68,-73,-75,-73,-63,-63,-72,-75,-82,-82,-81,-100,-100,-73,-72,-78,-73,-81,-81,-85,-53,-55,-67,-69,-64,-69,-73,-75,-63,-81,-73,-100,-75,-88,-100,-100,-100,-100,-78,-81,-68,-68,-68,-100,-100,-100,-81,-81,-87,-88,-68,-100,-81,-100,-88,-64,-100,-83,-83,-75,-86,-86,-75,-82,-86,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-54,-54,-31,-46,-57,-57,-74,-69,-69,-69,-69,-69,-64,-64,-66,-73,-75,-72,-64,-63,-72,-75,-82,-82,-81,-72,-72,-75,-71,-77,-71,-82,-81,-85,-53,-56,-69,-69,-64,-66,-72,-75,-64,-81,-71,-86,-75,-88,-80,-80,-100,-72,-78,-81,-67,-69,-69,-72,-78,-77,-81,-81,-85,-83,-67,-73,-82,-80,-83,-63,-85,-83,-83,-75,-87,-87,-75,-83,-87,-83,-100,-79,-78,-78,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-53,-53,-31,-48,-55,-54,-74,-68,-68,-68,-68,-69,-64,-64,-68,-73,-75,-73,-65,-65,-72,-75,-82,-82,-82,-74,-74,-75,-72,-80,-72,-81,-81,-100,-53,-55,-68,-69,-64,-67,-73,-75,-65,-82,-72,-86,-75,-100,-80,-80,-100,-74,-100,-81,-67,-66,-68,-72,-78,-77,-81,-81,-85,-83,-67,-73,-82,-80,-83,-66,-85,-83,-83,-75,-87,-86,-75,-83,-86,-83,-100,-79,-78,-79,-100,-100,-82,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-54,-54,-33,-47,-57,-56,-73,-69,-69,-69,-70,-70,-64,-64,-70,-71,-74,-71,-64,-64,-73,-74,-82,-81,-81,-74,-74,-75,-72,-78,-72,-81,-82,-100,-54,-57,-69,-69,-64,-67,-71,-74,-64,-81,-72,-86,-76,-89,-80,-100,-87,-74,-78,-82,-67,-68,-69,-73,-78,-77,-81,-81,-85,-83,-68,-73,-81,-80,-83,-63,-85,-83,-83,-75,-86,-86,-75,-100,-86,-83,-87,-79,-78,-78,-87,-87,-82,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-54,-54,-33,-47,-56,-56,-74,-68,-68,-68,-69,-69,-64,-64,-70,-70,-75,-70,-63,-63,-73,-75,-82,-82,-82,-100,-74,-75,-72,-79,-72,-82,-81,-100,-54,-56,-68,-69,-64,-67,-70,-75,-63,-81,-100,-100,-75,-90,-100,-100,-87,-75,-78,-81,-68,-68,-68,-73,-78,-77,-80,-80,-100,-83,-68,-73,-80,-80,-83,-63,-100,-100,-83,-75,-86,-86,-75,-82,-86,-83,-87,-78,-78,-78,-87,-87,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-53,-53,-33,-47,-56,-56,-74,-68,-68,-68,-69,-69,-64,-64,-69,-71,-74,-71,-64,-64,-100,-74,-82,-81,-81,-100,-74,-75,-71,-78,-71,-82,-82,-100,-53,-55,-68,-69,-64,-69,-71,-74,-64,-81,-70,-100,-75,-90,-100,-100,-88,-75,-77,-82,-69,-68,-68,-100,-77,-77,-80,-80,-100,-83,-68,-100,-82,-80,-83,-63,-100,-81,-81,-75,-87,-87,-75,-82,-87,-83,-87,-78,-78,-77,-100,-88,-81,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-60,-59,-31,-55,-52,-54,-69,-70,-70,-71,-73,-73,-65,-65,-100,-73,-76,-73,-66,-66,-71,-76,-78,-78,-78,-100,-100,-74,-72,-75,-72,-82,-83,-81,-59,-54,-70,-72,-65,-69,-73,-75,-66,-78,-72,-79,-80,-83,-100,-100,-87,-100,-74,-83,-100,-70,-70,-71,-100,-75,-78,-78,-78,-100,-70,-100,-78,-100,-87,-65,-78,-100,-82,-79,-85,-85,-79,-82,-85,-86,-87,-80,-80,-80,-87,-100,-100,-84,-84,-100,-85,-81,-82,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-58,-58,-31,-55,-52,-54,-70,-70,-70,-70,-71,-71,-65,-65,-70,-74,-75,-74,-66,-66,-71,-75,-78,-78,-78,-72,-73,-74,-72,-75,-72,-83,-82,-81,-58,-59,-70,-71,-65,-71,-74,-75,-66,-79,-72,-79,-81,-82,-100,-100,-87,-73,-75,-82,-70,-70,-70,-71,-100,-75,-78,-78,-100,-86,-70,-100,-78,-100,-86,-65,-100,-100,-82,-81,-85,-85,-81,-100,-86,-86,-87,-79,-100,-79,-87,-88,-100,-84,-85,-100,-86,-81,-82,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-59,-59,-32,-54,-53,-53,-75,-71,-71,-71,-74,-74,-65,-100,-70,-73,-75,-73,-67,-67,-71,-75,-78,-79,-79,-72,-72,-73,-72,-74,-72,-83,-84,-81,-59,-53,-71,-74,-65,-71,-73,-75,-67,-79,-72,-80,-79,-86,-100,-84,-87,-73,-76,-83,-70,-70,-70,-100,-76,-77,-79,-78,-79,-84,-70,-100,-79,-84,-84,-67,-80,-100,-100,-79,-85,-85,-79,-83,-85,-85,-87,-79,-100,-79,-87,-88,-100,-84,-84,-100,-84,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-59,-59,-31,-52,-53,-53,-69,-70,-70,-70,-71,-71,-67,-67,-100,-74,-75,-74,-67,-67,-72,-75,-78,-78,-77,-72,-72,-73,-72,-75,-72,-82,-82,-81,-59,-53,-70,-71,-66,-100,-74,-75,-67,-78,-72,-79,-80,-85,-100,-84,-88,-73,-75,-83,-69,-70,-70,-72,-75,-71,-78,-78,-79,-85,-70,-100,-79,-84,-84,-67,-79,-83,-81,-80,-85,-85,-80,-82,-85,-84,-100,-79,-100,-79,-100,-100,-100,-85,-85,-100,-84,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-59,-59,-31,-52,-53,-53,-69,-70,-70,-70,-72,-71,-66,-66,-100,-74,-76,-74,-65,-65,-72,-76,-79,-79,-79,-72,-100,-100,-71,-75,-71,-83,-83,-82,-59,-53,-70,-72,-66,-70,-73,-76,-65,-79,-71,-79,-82,-82,-100,-100,-88,-100,-76,-83,-69,-100,-70,-72,-75,-71,-78,-100,-80,-84,-70,-100,-100,-100,-84,-66,-79,-83,-81,-82,-84,-84,-82,-82,-84,-84,-100,-100,-79,-79,-100,-100,-85,-85,-85,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-59,-59,-30,-53,-53,-53,-69,-69,-69,-69,-73,-72,-66,-66,-100,-76,-76,-76,-63,-63,-72,-76,-79,-79,-79,-71,-72,-72,-71,-75,-71,-81,-82,-82,-59,-53,-69,-73,-66,-70,-76,-76,-63,-79,-71,-80,-79,-86,-100,-100,-88,-71,-76,-81,-100,-70,-100,-71,-100,-100,-78,-78,-80,-84,-100,-71,-100,-100,-85,-63,-80,-100,-100,-79,-84,-85,-79,-100,-85,-84,-88,-100,-79,-79,-100,-100,-83,-84,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-57,-58,-27,-50,-59,-59,-71,-70,-70,-70,-70,-70,-68,-68,-70,-74,-72,-74,-65,-65,-75,-72,-81,-81,-81,-71,-72,-76,-74,-77,-74,-80,-79,-100,-58,-59,-70,-71,-68,-70,-74,-71,-65,-81,-74,-81,-76,-87,-78,-78,-87,-71,-100,-79,-70,-71,-71,-75,-100,-100,-100,-100,-81,-84,-71,-75,-100,-78,-100,-63,-81,-100,-100,-76,-100,-89,-76,-100,-88,-84,-86,-81,-81,-81,-87,-100,-82,-83,-100,-100,-84,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-57,-57,-26,-50,-58,-58,-74,-68,-68,-68,-70,-70,-66,-66,-70,-80,-73,-80,-65,-65,-75,-73,-80,-80,-80,-71,-72,-73,-74,-80,-72,-77,-78,-85,-57,-58,-68,-70,-66,-70,-79,-73,-66,-80,-74,-82,-76,-87,-78,-78,-85,-71,-79,-78,-70,-71,-71,-75,-78,-100,-74,-74,-82,-83,-71,-75,-74,-77,-83,-64,-81,-100,-100,-78,-100,-89,-78,-100,-88,-84,-86,-81,-81,-82,-86,-100,-82,-85,-85,-100,-86,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-56,-57,-28,-52,-58,-58,-77,-69,-69,-69,-68,-68,-66,-66,-100,-75,-74,-75,-64,-65,-77,-74,-80,-80,-80,-72,-72,-73,-74,-77,-74,-77,-78,-86,-57,-58,-68,-68,-66,-100,-75,-74,-63,-80,-74,-81,-78,-100,-76,-75,-85,-100,-79,-78,-100,-73,-73,-77,-78,-79,-75,-75,-81,-84,-73,-100,-75,-75,-84,-62,-81,-100,-100,-78,-100,-100,-78,-100,-100,-84,-100,-82,-82,-83,-86,-100,-79,-86,-87,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-57,-57,-27,-52,-57,-57,-75,-68,-68,-68,-70,-70,-66,-66,-69,-72,-72,-72,-62,-62,-100,-72,-83,-82,-83,-100,-100,-73,-73,-79,-73,-79,-79,-100,-57,-57,-68,-70,-100,-69,-72,-72,-64,-83,-100,-81,-78,-87,-76,-100,-87,-100,-80,-79,-69,-70,-71,-100,-80,-80,-100,-100,-80,-82,-71,-100,-100,-100,-82,-62,-81,-100,-100,-78,-88,-87,-78,-100,-88,-100,-87,-82,-83,-82,-100,-87,-100,-85,-85,-100,-85,-82,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-57,-57,-29,-51,-58,-58,-75,-68,-68,-68,-69,-69,-67,-67,-69,-73,-73,-73,-66,-65,-77,-73,-80,-80,-80,-72,-71,-73,-73,-78,-74,-79,-79,-100,-57,-58,-68,-69,-67,-69,-73,-73,-66,-80,-74,-80,-77,-85,-76,-76,-87,-71,-80,-79,-69,-70,-71,-76,-80,-81,-75,-75,-80,-81,-72,-100,-75,-77,-81,-63,-80,-81,-100,-77,-88,-87,-76,-82,-89,-81,-87,-82,-83,-82,-100,-87,-100,-86,-87,-100,-87,-82,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-56,-56,-28,-50,-58,-58,-74,-69,-69,-69,-70,-70,-66,-66,-71,-77,-74,-77,-63,-64,-76,-74,-82,-82,-83,-72,-75,-100,-73,-78,-74,-79,-79,-100,-56,-58,-69,-71,-66,-71,-77,-74,-64,-82,-74,-82,-77,-85,-76,-76,-100,-75,-80,-100,-71,-72,-71,-76,-80,-80,-75,-75,-81,-81,-71,-76,-75,-77,-82,-65,-81,-81,-100,-78,-100,-100,-79,-82,-89,-81,-100,-100,-100,-100,-100,-100,-79,-86,-86,-100,-87,-82,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-64,-64,-30,-49,-57,-57,-68,-70,-70,-70,-65,-66,-66,-66,-72,-75,-73,-75,-66,-67,-74,-73,-85,-84,-85,-71,-71,-73,-71,-78,-71,-84,-84,-85,-64,-57,-70,-65,-65,-72,-76,-73,-67,-83,-71,-100,-80,-89,-81,-80,-84,-72,-78,-84,-73,-67,-67,-74,-78,-77,-80,-80,-100,-82,-67,-74,-80,-81,-83,-66,-100,-100,-100,-80,-88,-100,-80,-100,-88,-100,-85,-82,-100,-83,-84,-85,-84,-86,-86,-100,-86,-100,-100,-100,-84,-100,-84,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,330.99999999999994,5
