ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:10,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:35:10,80:8d:b7:55:39:c0,80:8d:b7:55:35:03,38:17:c3:1f:01:82,38:17:c3:1f:01:81,b0:be:76:f8:30:5e,80:8d:b7:55:35:01,38:17:c3:1f:01:80,80:8d:b7:55:35:02,38:17:c3:1f:01:91,80:8d:b7:55:39:d1,38:17:c3:1f:01:90,ac:e2:d3:c4:08:e6,80:8d:b7:55:25:f1,80:8d:b7:55:25:f0,80:8d:b7:55:39:d2,80:8d:b7:55:39:d0,38:17:c3:1f:01:92,38:17:c3:19:d7:62,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,44:48:c1:a5:82:32,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,44:48:c1:a5:82:31,38:17:c3:19:d7:71,80:8d:b7:55:3a:40,80:8d:b7:55:3a:52,38:17:c3:19:d7:70,38:17:c3:19:d7:72,44:48:c1:a5:82:21,80:8d:b7:55:3a:50,2a:16:ad:ec:da:ab,80:8d:b7:55:3a:51,44:48:c1:a5:82:30,00:4e:35:df:06:50,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,00:4e:35:df:06:52,00:4e:35:df:06:51,20:a6:cd:50:24:b0,38:17:c3:19:45:b0,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,80:8d:b7:55:39:c1,80:8d:b7:55:25:e2,38:17:c3:19:d7:60,38:17:c3:19:d7:61,44:48:c1:a5:82:20,44:48:c1:a5:82:22,00:4e:35:df:06:42,20:a6:cd:50:24:a0,38:17:c3:19:45:b2,80:8d:b7:55:35:00,80:8d:b7:55:39:c2,80:8d:b7:55:25:e1,38:17:c3:1e:ff:02,20:a6:cd:50:24:a2,38:17:c3:19:55:50,38:17:c3:1e:ff:01,00:4e:35:df:06:40,20:a6:cd:50:24:a1,66:2a:2f:53:7c:99,38:17:c3:1e:ff:00,38:17:c3:19:45:b1,38:17:c3:1f:22:30,00:4e:35:df:06:41,72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b7,68:ff:7b:e4:af:38,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:23,68:ff:7b:e4:af:39,38:17:c3:19:55:52,60:32:b1:3e:1a:b8,38:17:c3:19:71:90,38:17:c3:1f:09:93,38:17:c3:1f:09:90,38:17:c3:19:55:40,b4:5d:50:e1:92:31,38:17:c3:19:55:51,b4:5d:50:e1:92:33,00:4e:35:de:e1:12,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:19:55:41,00:4e:35:de:e1:02,00:4e:35:de:e1:01,00:4e:35:de:e1:00,b4:5d:50:e1:92:20,b4:5d:50:e1:92:21,b4:5d:50:e1:92:22,38:17:c3:1f:08:41,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:1f:08:50,38:17:c3:19:55:42,00:4e:35:de:d7:52,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:1f:22:22,38:17:c3:1f:22:32,00:4e:35:de:d7:42,00:4e:35:de:d7:43,38:17:c3:1f:22:20,38:17:c3:1f:22:31,38:17:c3:19:71:92,38:17:c3:19:71:91,00:4e:35:de:d7:40,00:4e:35:de:d7:41,38:17:c3:19:71:80,38:17:c3:19:71:81,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:19:71:82,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:22,00:4e:35:df:0e:12,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:20,38:17:c3:1e:fc:b0,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,00:4e:35:df:0e:00,00:4e:35:df:0e:02,00:4e:35:df:0e:01,64:e5:99:c3:13:3c,38:17:c3:24:58:a0,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:58:a2,38:17:c3:24:58:a1,38:17:c3:1b:08:b0,38:17:c3:1b:08:a2,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,x,y,timestamp
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-84,-85,-100,-85,-84,-100,-100,-100,-81,-100,-100,-100,-79,-100,-81,-100,-76,-100,-100,-100,-77,-75,-100,-100,-100,-100,-88,-84,-100,-87,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-85,-100,-71,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-76,-100,-86,-100,-84,-100,-100,-85,-84,-76,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-69,-66,-65,-100,-100,-100,-65,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,164,2772924374618
-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-84,-85,-100,-85,-84,-100,-100,-100,-81,-100,-100,-100,-80,-100,-82,-100,-76,-100,-100,-100,-75,-75,-100,-100,-100,-100,-88,-84,-100,-86,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-85,-100,-71,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-75,-100,-86,-100,-84,-100,-100,-84,-83,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-69,-68,-65,-65,-100,-100,-100,-65,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,164,2776980669929
-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-84,-100,-100,-84,-82,-100,-100,-100,-82,-100,-82,-100,-76,-100,-100,-100,-76,-76,-100,-100,-100,-100,-88,-85,-100,-86,-100,-100,-100,-100,-72,-100,-100,-100,-100,-87,-100,-100,-87,-100,-73,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-76,-100,-87,-100,-88,-100,-100,-86,-86,-76,-82,-85,-83,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-69,-68,-65,-66,-100,-100,-100,-66,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,164,2781029585396
-86,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-82,-82,-100,-100,-83,-81,-100,-100,-100,-82,-100,-82,-100,-76,-100,-100,-100,-76,-76,-100,-100,-100,-100,-88,-85,-100,-86,-100,-100,-100,-100,-70,-100,-100,-100,-100,-87,-100,-100,-84,-100,-70,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-76,-100,-85,-100,-88,-100,-100,-87,-86,-75,-82,-85,-83,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-69,-69,-65,-66,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,164,2785081509509
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-90,-100,-100,-82,-82,-100,-78,-78,-100,-100,-79,-81,-100,-100,-100,-81,-100,-80,-100,-76,-100,-100,-100,-77,-75,-100,-100,-100,-100,-100,-83,-88,-80,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-79,-100,-73,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-80,-100,-89,-100,-100,-83,-84,-73,-85,-85,-82,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-77,-68,-68,-100,-100,-100,-69,-88,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,149,2821731326526
-89,-100,-100,-100,-100,-100,-100,-90,-100,-100,-90,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-81,-80,-100,-100,-100,-100,-80,-81,-100,-78,-78,-100,-100,-79,-80,-100,-100,-100,-79,-100,-79,-100,-72,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-83,-88,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-79,-100,-72,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-78,-100,-89,-100,-100,-100,-100,-73,-86,-100,-82,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-77,-68,-67,-100,-100,-100,-67,-88,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,149,2825533477671
-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-90,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-92,-100,-100,-81,-81,-100,-100,-78,-100,-100,-79,-78,-100,-100,-100,-79,-100,-79,-100,-74,-100,-100,-100,-74,-73,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-79,-100,-72,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-73,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-74,-73,-68,-69,-100,-100,-100,-67,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,149,2829630120638
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-92,-100,-100,-82,-81,-100,-81,-82,-100,-100,-82,-78,-100,-100,-100,-78,-100,-79,-100,-74,-100,-100,-100,-74,-73,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-77,-100,-72,-100,-89,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-73,-100,-77,-100,-100,-100,-100,-100,-100,-74,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-76,-68,-68,-100,-100,-100,-67,-89,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,149,2833663994699
-86,-100,-100,-100,-100,-100,-100,-90,-100,-100,-90,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-81,-81,-100,-81,-80,-100,-100,-80,-79,-100,-100,-100,-79,-100,-79,-100,-76,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-77,-100,-72,-100,-89,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-73,-100,-77,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-76,-69,-69,-100,-100,-100,-69,-89,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,149,2837679215635
-85,-100,-100,-100,-100,-100,-100,-90,-100,-100,-91,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-81,-82,-100,-80,-80,-100,-100,-80,-79,-100,-100,-100,-79,-100,-79,-100,-76,-100,-100,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-77,-100,-72,-100,-94,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-74,-100,-77,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-76,-68,-69,-100,-100,-100,-69,-88,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,149,2841681686519
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-81,-88,-100,-92,-100,-100,-81,-82,-100,-81,-82,-100,-100,-82,-79,-100,-100,-100,-79,-100,-78,-100,-73,-100,-100,-100,-73,-73,-100,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-74,-100,-100,-100,-100,-85,-100,-100,-80,-100,-73,-100,-88,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-82,-100,-80,-100,-90,-100,-100,-90,-89,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-69,-69,-66,-66,-100,-100,-100,-65,-88,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-87,-88,-88,-100,-100,-100,-100,-100,-100,-100,261,134,2869976732393
-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-92,-100,-100,-90,-100,-100,-81,-82,-100,-100,-82,-79,-100,-100,-100,-79,-100,-80,-100,-75,-100,-100,-100,-75,-75,-100,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-76,-100,-100,-100,-100,-85,-100,-100,-81,-100,-77,-100,-85,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-82,-100,-81,-100,-88,-100,-100,-90,-88,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-69,-67,-67,-100,-100,-100,-67,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-87,-88,-87,-89,-100,-100,-100,-100,-100,-100,261,134,2874041796767
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-80,-100,-80,-100,-75,-100,-100,-100,-75,-76,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-81,-100,-77,-100,-85,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-80,-100,-89,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-69,-65,-66,-100,-100,-100,-67,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-87,-88,-89,-100,-100,-100,-100,-100,-100,261,134,2878147371036
-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-80,-100,-80,-100,-75,-100,-100,-100,-75,-76,-100,-100,-100,-100,-86,-90,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-83,-100,-77,-100,-86,-100,-100,-100,-78,-100,-100,-100,-100,-100,-86,-82,-100,-100,-100,-100,-100,-100,-82,-100,-86,-100,-100,-87,-86,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-69,-66,-66,-100,-100,-100,-67,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,261,134,2882148028534
-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-80,-100,-80,-100,-75,-100,-100,-100,-76,-76,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-83,-100,-78,-100,-85,-100,-100,-100,-78,-100,-100,-100,-100,-100,-86,-82,-100,-100,-100,-100,-81,-100,-82,-100,-86,-100,-100,-87,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-69,-66,-66,-100,-100,-100,-67,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-84,-87,-88,-87,-85,-100,-100,-100,-100,-100,261,134,2886096980564
-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-92,-100,-100,-82,-82,-100,-100,-82,-79,-100,-100,-100,-80,-100,-79,-100,-75,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-83,-100,-77,-100,-85,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-81,-100,-83,-100,-86,-100,-100,-87,-86,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-69,-70,-67,-66,-100,-100,-100,-67,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-84,-88,-88,-87,-85,-100,-100,-100,-100,-100,261,134,2890158987958
-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-79,-100,-79,-100,-77,-100,-100,-100,-77,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-89,-100,-72,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-77,-100,-87,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-62,-63,-100,-100,-100,-100,-100,-100,-83,-100,-100,-86,-100,-100,-82,-82,-100,-100,-100,-100,-100,-85,-85,-83,-100,-100,-100,-100,-100,-100,261,119,2927569638569
-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-81,-100,-81,-100,-79,-100,-100,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-88,-100,-74,-100,-89,-100,-100,-100,-74,-100,-100,-100,-100,-100,-81,-87,-100,-100,-100,-100,-77,-100,-85,-100,-89,-100,-100,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-62,-62,-70,-69,-100,-100,-100,-70,-83,-100,-100,-86,-100,-100,-82,-82,-100,-100,-100,-100,-100,-84,-85,-83,-100,-100,-100,-100,-100,-100,261,119,2931468741901
-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-81,-100,-81,-100,-79,-100,-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-86,-100,-76,-100,-90,-100,-100,-100,-75,-100,-100,-100,-100,-100,-83,-86,-100,-100,-100,-100,-100,-100,-85,-100,-89,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-62,-62,-69,-68,-100,-100,-100,-70,-83,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-84,-85,-84,-100,-100,-100,-100,-100,-100,261,119,2935459924920
-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-81,-100,-82,-100,-75,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-87,-100,-77,-100,-90,-100,-100,-100,-75,-100,-100,-91,-100,-100,-83,-87,-100,-100,-100,-100,-100,-100,-86,-100,-88,-100,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-62,-62,-69,-68,-100,-100,-100,-70,-84,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-84,-85,-84,-100,-100,-100,-100,-100,-100,261,119,2939477510856
-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-85,-100,-86,-100,-75,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-88,-100,-76,-100,-100,-100,-100,-100,-75,-100,-100,-91,-100,-100,-80,-87,-100,-100,-100,-100,-100,-100,-87,-100,-90,-100,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-62,-62,-69,-69,-100,-100,-100,-70,-84,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,119,2943433644553
-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-85,-100,-86,-100,-75,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-88,-100,-100,-87,-100,-73,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-80,-87,-100,-100,-100,-100,-86,-100,-87,-100,-89,-100,-100,-89,-88,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-64,-69,-69,-100,-100,-100,-69,-84,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-87,-100,-89,-100,-100,-100,-100,-100,-100,-100,261,119,2947434875905
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-84,-85,-100,-100,-100,-85,-100,-85,-100,-73,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-89,-100,-79,-100,-91,-100,-100,-100,-79,-100,-100,-100,-100,-100,-84,-89,-100,-100,-100,-100,-82,-100,-89,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-61,-60,-59,-59,-100,-100,-100,-60,-84,-100,-100,-87,-87,-88,-84,-84,-100,-100,-100,-81,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,276,119,2990746583753
